index,latitude,longitude,primary_fuel,energy
30763,40.7171,-73.9664,Gas,others
882,46.745,15.5847,Hydro,others
29676,47.8217,-117.9167,Hydro,others
21133,66.8094,19.8968,Hydro,others
20025,36.0154,128.4004,Hydro,others
1785,-17.9893,-48.531,Hydro,others
7501,22.2,113.55,Gas,others
22009,57.2559,-5.0186,Hydro,others
12172,43.5842,2.1714,Hydro,others
28625,38.7412,-89.6849,Oil,others
33358,46.655,-92.3333,Hydro,others
26223,44.5256,-116.0483,Hydro,others
18602,51.4574,21.9744,Coal,others
10115,64.1333,25.3667,Biomass,others
10377,45.8699,5.6901,Hydro,others
2197,-21.4167,-47.3333,Hydro,others
21955,24.768,54.6873,Gas,others
27276,29.5663,-104.3554,Storage,others
24409,53.8948,-3.0151,Biomass,others
7375,28.0167,120.2833,Gas,others
3044,-29.8724,-51.1374,Gas,others
4682,46.1668,-60.1151,Oil,others
2190,-26.9293,-51.7905,Biomass,others
2650,-22.7681,-50.1118,Biomass,others
15765,-7.2492,112.7508,Coal,others
3816,46.7904,-72.0082,Hydro,others
5128,40.5897,81.1955,Coal,others
7803,37.0831,101.5706,Hydro,others
21070,59.5254,13.4813,Hydro,others
4672,44.9267,-64.0394,Hydro,others
1758,-26.6733,-51.7169,Hydro,others
3250,-22.9799,-43.4208,Oil,others
6577,37.4493,116.2416,Coal,others
14683,30.3508,77.6017,Hydro,others
27228,45.4005,-122.7658,Biomass,others
30775,40.8804,-73.8812,Oil,others
10862,49.1526,6.7018,Gas,others
19100,24.9713,51.5811,Gas,others
13507,47.6835,10.3191,Oil,others
8102,29.33,103.61,Hydro,others
12485,51.5224,6.5747,Waste,others
34831,23.1433,105.5154,Hydro,others
34756,9.583,106.52,Coal,others
21663,36.592,8.706,Hydro,others
20991,9.7387,80.0346,Oil,others
34826,21.8093,104.4361,Hydro,others
3137,-27.7367,-51.3128,Hydro,others
15749,-7.0242,106.5464,Coal,others
21492,12.6779,101.1356,Gas,others
22979,50.6756,-1.2524,Biomass,others
27265,40.7754,-74.0703,Gas,others
34877,12.8072,107.8551,Hydro,others
26177,42.8183,-82.4856,Gas,others
30270,42.4669,-114.0046,Waste,others
25838,41.7278,-92.4479,Oil,others
6445,25.2742,104.3644,Hydro,others
27322,43.4472,-71.6579,Hydro,others
613,-33.446,116.3062,Coal,others
30099,44.5465,-70.5443,Gas,others
33512,36.1631,-118.7071,Hydro,others
29431,38.5622,-90.8377,Coal,others
112,-33.0291,-69.1109,Hydro,others
13260,50.5194,12.8798,Hydro,others
33269,35.7351,-84.3193,Gas,others
1936,-25.2877,-49.2147,Oil,others
27481,42.1439,-80.0696,Gas,others
13615,47.8906,7.6161,Waste,others
30955,34.0825,-99.1753,Coal,others
8957,34.7217,111.88,Coal,others
21397,25.2861,121.5874,Nuclear,others
15040,24.6428,74.6843,Coal,others
34853,19.6605,104.9386,Hydro,others
29933,45.955,-86.2563,Oil,others
2955,-23.3756,-45.8761,Hydro,others
18031,62.676,8.157,Hydro,others
3445,-22.4752,-54.4072,Biomass,others
2662,-13.8688,-40.2351,Hydro,others
7946,34.83,111.34,Hydro,others
17896,61.0586,7.8191,Hydro,others
12562,48.7359,11.0209,Hydro,others
5414,32.1136,108.4286,Hydro,others
3157,-22.8204,-47.5776,Biomass,others
15134,20.8986,71.4693,Gas,others
15899,36.8334,53.2521,Gas,others
2303,-23.9101,-48.8623,Oil,others
29262,40.7119,-112.1225,Cogeneration,others
8749,32.83,108.28,Hydro,others
3729,44.319,-81.6027,Nuclear,others
9335,-4.891,11.9154,Gas,others
25742,40.8869,-111.8853,Gas,others
226,-33.2993,-68.7199,Hydro,others
19819,24.12,38.118,Oil,others
13946,14.24,-90.842,Biomass,others
13407,50.0531,9.5814,Hydro,others
1645,-26.9416,-51.7466,Biomass,others
12234,44.7187,2.4077,Hydro,others
21360,46.8333,8.1806,Hydro,others
10130,62.9,29.4,Oil,others
14859,18.9002,73.2032,Oil,others
22656,53.2404,-2.1453,Waste,others
12816,49.8849,8.6501,Gas,others
6137,31.0371,112.2316,Coal,others
2091,-23.6712,-46.951,Oil,others
25148,33.4172,-111.9283,Gas,others
927,40.78,46.9901,Oil,others
18820,40.1245,-8.775,Gas,others
28371,40.3988,-84.3873,Storage,others
29618,35.7736,-80.2594,Oil,others
105,-41.1167,-71.4167,Oil,others
2518,-5.811,-35.1971,Oil,others
10466,45.121,5.319,Hydro,others
2108,-21.4914,-43.4544,Hydro,others
19865,48.0299,17.2254,Hydro,others
29464,32.8358,-96.5458,Gas,others
17792,-45.8816,169.9774,Hydro,others
19391,43.3304,43.6463,Hydro,others
24983,37.7325,-121.116,Gas,others
168,-26.1764,-58.2094,Oil,others
32866,40.5467,-79.7683,Gas,others
1029,51.0902,3.4469,Oil,others
1997,-15.3926,-58.6378,Hydro,others
33719,44.9167,-73.1,Oil,others
34625,40.1569,65.3104,Gas,others
26210,34.6121,-84.6733,Hydro,others
4896,-32.8428,-71.0115,Oil,others
20414,42.7238,-0.2817,Hydro,others
25631,34.9833,-79.8775,Oil,others
23207,53.819,-0.1465,Biomass,others
4029,53.4153,-117.5717,Biomass,others
26718,36.0192,-117.7917,Geothermal,others
11316,42.4418,2.513,Hydro,others
27150,35.8628,-76.7831,Waste,others
19389,51.8661,54.7741,Gas,others
3857,49.1699,-57.4363,Hydro,others
26135,35.5331,-98.1011,Oil,others
30585,58.7304,-157.0072,Oil,others
18081,61.846,8.9611,Hydro,others
19571,51.6239,46.0097,Gas,others
20031,37.0543,126.5133,Coal,others
29912,31.0919,-96.695,Coal,others
29063,43.3121,-75.109,Hydro,others
25554,38.3441,-82.5938,Gas,others
19696,55.4273,65.293,Gas,others
34012,38.2747,-77.3081,Waste,others
32804,33.7592,-118.2399,Waste,others
25678,38.3902,-85.4133,Gas,others
4661,49.2602,-123.2545,Biomass,others
20121,37.3263,127.6052,Hydro,others
2935,-25.1667,-50.9403,Hydro,others
21673,36.3144,8.7026,Hydro,others
29972,37.7892,-121.6019,Gas,others
33321,21.3032,-158.0914,Oil,others
28131,58.3107,-134.4174,Oil,others
1537,-20.0569,-44.6089,Hydro,others
8272,29.64,102.1072,Hydro,others
18263,8.9091,-79.7809,Oil,others
18267,-6.738,146.9912,Oil,others
14489,21.8242,73.1136,Gas,others
1352,-22.8749,-43.4578,Gas,others
12454,-0.7539,8.7536,Gas,others
26876,31.3207,-92.4613,Gas,others
6562,40.6778,109.8913,Coal,others
18111,61.8123,11.1214,Hydro,others
12883,52.0333,8.5333,Gas,others
24200,52.3232,-0.6589,Waste,others
30064,39.5911,-116.9119,Geothermal,others
17893,60.4321,6.4184,Hydro,others
32797,42.1044,-72.0325,Waste,others
30291,39.1194,-97.7086,Gas,others
17787,-37.75,175.2167,Gas,others
12700,48.634,12.4837,Hydro,others
18015,63.0578,11.4394,Hydro,others
11541,48.3901,2.9618,Biomass,others
3680,45.0206,-79.753,Hydro,others
19267,43.1897,46.8348,Hydro,others
15900,31.8972,54.3675,Oil,others
17549,20.6931,-88.2675,Gas,others
8364,31.2551,120.7633,Coal,others
28432,44.6192,-74.9733,Hydro,others
26990,42.7725,-82.4953,Gas,others
1835,-17.8335,-40.1786,Biomass,others
32637,44.4695,-71.1781,Hydro,others
30631,46.4094,-86.6443,Coal,others
17317,22.5881,-99.381,Hydro,others
34884,22.4875,103.6653,Hydro,others
34069,35.3758,-78.0981,Gas,others
27966,42.5914,-72.7308,Hydro,others
27366,32.7961,-116.9721,Gas,others
1736,-7.5084,-34.9747,Oil,others
10500,50.69,2.4088,Biomass,others
6706,32.68,110.52,Hydro,others
2082,-26.0833,-51.65,Hydro,others
22316,51.1028,-0.3263,Biomass,others
29849,43.0214,-87.9014,Gas,others
27375,33.9106,-118.425,Gas,others
14409,29.8783,80.5727,Hydro,others
3788,45.4191,-75.7139,Hydro,others
21072,60.4858,15.4371,Hydro,others
7208,39.73,118.4582,Coal,others
1520,-17.0742,-40.0683,Hydro,others
3087,-23.598,-46.7435,Gas,others
23252,53.2138,-0.7981,Biomass,others
14402,31.4133,76.8686,Hydro,others
31777,42.0994,-113.3825,Geothermal,others
16306,43.2112,10.8585,Geothermal,others
25729,42.3347,-71.0742,Gas,others
8034,42.6464,80.5917,Hydro,others
31047,32.7881,-115.2481,Geothermal,others
15832,35.6423,51.4273,Oil,others
8303,31.4547,103.5521,Hydro,others
1858,-22.9096,-43.7297,Oil,others
3926,48.6091,-93.4023,Hydro,others
4477,49.6775,-123.5481,Hydro,others
33018,48.3877,-114.2409,Waste,others
34795,10.3492,105.57,Biomass,others
18214,30.4451,70.9811,Hydro,others
27155,37.696,-120.4202,Hydro,others
29093,41.6041,-71.9825,Oil,others
3679,44.8843,-79.6761,Hydro,others
27635,46.2807,-96.0704,Oil,others
29919,37.6451,-118.9143,Geothermal,others
15113,10.0314,77.0548,Hydro,others
12016,43.6865,7.1823,Hydro,others
2298,-21.5139,-54.7018,Biomass,others
17208,5.0229,102.9109,Hydro,others
25223,37.6785,-96.9719,Gas,others
19034,40.5763,-8.2807,Hydro,others
2916,-10.3376,-56.9821,Hydro,others
1704,0.9031,-51.2592,Hydro,others
28062,31.6285,-90.0809,Biomass,others
33439,33.7683,-118.2836,Biomass,others
27717,34.1552,-117.3971,Hydro,others
27286,39.6481,-106.9431,Waste,others
5241,34.3071,120.2469,Coal,others
17425,18.9054,-97.0132,Hydro,others
26620,38.0881,-121.3869,Gas,others
7812,35.9286,94.7894,Hydro,others
8803,47.1403,88.8856,Hydro,others
24854,42.3622,-89.8036,Gas,others
21744,38.7467,26.9563,Gas,others
21375,33.8012,36.6828,Gas,others
30589,41.2583,-70.0517,Oil,others
25528,27.7944,-82.4036,Coal,others
27850,32.6618,-108.3628,Oil,others
25780,45.6603,-69.8122,Hydro,others
26537,36.2097,-120.3828,Gas,others
14511,23.4263,91.8223,Hydro,others
24242,55.7912,-4.1946,Waste,others
631,-42.2686,146.2629,Hydro,others
1338,-12.6616,-38.3255,Oil,others
27926,34.0406,-83.1929,Waste,others
10381,45.4095,6.1709,Hydro,others
29033,43.1106,-71.9489,Hydro,others
30202,32.4856,-83.6039,Gas,others
2001,-26.7877,-53.3942,Hydro,others
23643,52.1089,1.0813,Waste,others
884,48.5536,13.4371,Hydro,others
6738,31.8806,110.0644,Hydro,others
18486,52.1572,22.3061,Gas,others
21773,36.8697,38.0307,Hydro,others
7765,30.4331,110.3069,Hydro,others
18488,52.7671,18.2409,Coal,others
33212,29.5481,-97.9996,Hydro,others
21639,14.799,98.5966,Hydro,others
18291,-11.7812,-76.308,Hydro,others
27107,42.836,-114.268,Hydro,others
8241,29.1072,103.5789,Hydro,others
8101,28.5,108.48,Hydro,others
14917,23.438,91.274,Gas,others
21438,38.0435,69.0583,Hydro,others
28106,43.6368,-72.9758,Hydro,others
24030,52.7008,1.2028,Biomass,others
24808,37.3317,-122.0067,Gas,others
1140,44.5624,17.135,Hydro,others
25609,37.2319,-92.4539,Waste,others
27361,64.6714,-147.076,Coal,others
5506,34.3819,107.2942,Coal,others
27493,42.095,-72.595,Gas,others
19443,59.5835,150.7869,Coal,others
3821,53.5871,-113.3652,Gas,others
7002,28.0641,105.8211,Hydro,others
5738,21.5918,108.3947,Coal,others
25487,44.5802,-69.5545,Hydro,others
24757,46.7927,-88.614,Gas,others
584,-25.5476,152.7171,Biomass,others
23862,53.2585,-1.2924,Storage,others
33668,29.6403,-82.3486,Gas,others
10189,64.2,29.5833,Hydro,others
18456,51.0381,17.1498,Coal,others
6516,39.3575,112.483,Coal,others
27145,38.7443,-77.4974,Oil,others
27231,39.2184,-120.8352,Hydro,others
4728,50.1062,-122.9458,Hydro,others
1612,-20.2304,-50.3345,Biomass,others
29781,43.8844,-75.4306,Hydro,others
33390,38.4493,-120.4926,Hydro,others
9913,56.1214,9.0068,Biomass,others
27755,37.7328,-99.9497,Gas,others
667,-41.8115,146.9192,Hydro,others
20127,35.5141,129.3835,Coal,others
14153,15.1932,76.7195,Coal,others
26382,35.3778,-81.38,Oil,others
34692,10.613,106.49,Oil,others
14410,26.7024,77.8492,Gas,others
4156,44.3114,-78.3143,Hydro,others
25551,45.7881,-88.0408,Hydro,others
30960,44.4533,-110.8347,Oil,others
3130,-5.3358,-47.5658,Biomass,others
26494,39.374,-97.1272,Gas,others
27891,43.0142,-74.4739,Waste,others
6035,21.9691,113.1797,Coal,others
23273,56.6139,-4.0027,Hydro,others
19672,63.0315,112.474,Hydro,others
22167,56.3299,-4.7172,Hydro,others
23091,54.6341,-1.1801,Nuclear,others
8934,27.5785,106.6552,Coal,others
31001,42.8586,-77.0872,Waste,others
19922,-28.5651,29.0842,Hydro,others
6105,25.8011,104.4617,Gas,others
21177,64.947,16.8273,Hydro,others
3810,49.8374,-71.1665,Hydro,others
830,48.2,16.4633,Gas,others
16578,35.2121,138.2246,Hydro,others
20809,43.1504,-4.3817,Hydro,others
29859,43.7411,-83.4472,Coal,others
3836,51.3972,-114.0147,Gas,others
21149,63.2207,15.3219,Hydro,others
7966,33.0817,106.0136,Hydro,others
13979,15.5317,-88.023,Waste,others
27096,33.6808,-117.0698,Hydro,others
15030,31.564,77.98,Hydro,others
25583,37.302,-118.532,Hydro,others
3498,-23.5838,-46.6705,Gas,others
11549,43.6132,3.8694,Biomass,others
19408,67.4667,32.4667,Nuclear,others
9884,-6.3581,22.4472,Hydro,others
17730,53.4502,6.8548,Gas,others
1413,-18.5423,-50.4335,Biomass,others
30133,44.8842,-91.9294,Hydro,others
1496,-19.5488,-44.0664,Oil,others
27823,44.4372,-73.9725,Hydro,others
5786,26.9003,98.8456,Hydro,others
29099,34.9594,-82.9147,Hydro,others
14037,64.2355,-19.3707,Hydro,others
1256,-7.1985,-59.8775,Oil,others
29736,43.9808,-75.6247,Hydro,others
2941,-24.0997,-47.7203,Hydro,others
7953,37.5906,113.6661,Gas,others
34825,19.3158,105.8,Coal,others
32421,42.8708,-72.9273,Hydro,others
27902,39.0728,-121.3992,Waste,others
34893,22.8297,106.6189,Hydro,others
7577,34.3733,117.3289,Coal,others
2343,-19.5323,-39.7992,Gas,others
269,-38.5785,-58.7108,Coal,others
12227,44.537,2.6555,Hydro,others
8714,28.6519,102.6532,Hydro,others
9017,22.9657,112.1079,Coal,others
14929,18.9988,72.8997,Gas,others
11512,43.1932,-0.251,Hydro,others
14701,16.64,80.5504,Gas,others
6093,44.3117,83.8517,Hydro,others
8216,31.8756,103.5686,Hydro,others
32420,41.4614,-90.5803,Hydro,others
2405,-1.852,-65.5715,Oil,others
32847,46.9264,-98.4997,Gas,others
26105,38.4344,-76.4417,Nuclear,others
3311,-30.332,-54.3105,Biomass,others
14650,10.4104,77.0435,Hydro,others
3012,-7.5485,-35.0251,Biomass,others
19837,44.4806,20.2934,Coal,others
5809,26.95,118.95,Hydro,others
5548,26.7575,119.7359,Coal,others
26576,40.3034,-121.2444,Waste,others
3983,45.2727,-66.0677,Gas,others
9379,43.5745,16.7115,Hydro,others
19129,44.3074,22.5672,Hydro,others
1021,53.8128,30.3421,Gas,others
16421,42.554,12.6176,Gas,others
21005,7.0433,80.658,Hydro,others
21310,47.5233,7.6175,Hydro,others
12926,51.4293,6.752,Coal,others
863,47.6833,14.7,Hydro,others
3111,-10.9902,-37.0854,Oil,others
32825,39.3246,-120.6448,Hydro,others
5395,31.8272,109.0761,Hydro,others
24305,52.9759,-1.0396,Biomass,others
30509,34.9944,-78.1583,Oil,others
28388,44.3117,-75.445,Hydro,others
29925,27.4689,-82.4508,Waste,others
8849,29.9867,109.7981,Hydro,others
18295,-12.4976,-76.7295,Gas,others
29383,43.6142,-75.3327,Hydro,others
30395,36.4372,-99.2254,Gas,others
21095,58.2804,12.2787,Hydro,others
1730,-28.6428,-52.9269,Hydro,others
19748,27.37,35.659,Oil,others
848,46.8142,12.7618,Hydro,others
34798,21.0907,105.77,Coal,others
17487,16.211,-95.1721,Gas,others
22815,50.7035,-3.5222,Waste,others
13913,14.39,-90.711,Hydro,others
1069,49.733,5.377,Hydro,others
25772,39.18,-76.5389,Coal,others
19501,55.0081,82.854,Coal,others
1473,-21.7551,-42.5483,Oil,others
20462,43.2347,-8.0171,Hydro,others
13032,51.1756,6.838,Gas,others
14708,22.4118,82.6888,Coal,others
3794,55.7235,-121.565,Biomass,others
28299,42.6789,-76.9483,Gas,others
30297,46.1388,-122.9855,Gas,others
3920,57.2417,-110.8569,Gas,others
8809,47.9181,88.1253,Hydro,others
1208,-23.0072,-44.4588,Nuclear,others
29214,44.2762,-88.2654,Gas,others
34872,11.8331,108.6841,Hydro,others
34468,40.7041,-73.9177,Oil,others
19813,19.1,41.156,Oil,others
21007,9.7411,80.0333,Oil,others
22964,52.3227,-0.1571,Waste,others
9662,50.1265,15.7933,Coal,others
29091,38.0803,-99.8936,Oil,others
550,-42.2537,146.6207,Hydro,others
18593,50.9374,17.3401,Hydro,others
21494,13.0536,101.0857,Gas,others
24780,33.4468,-111.9563,Storage,others
19966,-27.0955,29.7706,Coal,others
25813,40.6696,-76.3807,Waste,others
21226,46.1855,7.2512,Hydro,others
19639,52.6286,157.4468,Hydro,others
3507,-20.7441,-49.7095,Biomass,others
33919,19.7203,-155.1189,Hydro,others
1629,-27.8156,-50.4803,Hydro,others
14680,18.3803,73.6116,Hydro,others
34326,44.9589,-69.8703,Hydro,others
13509,50.8741,13.3944,Gas,others
24998,34.0884,-117.2458,Gas,others
30756,41.1117,-73.3928,Oil,others
20329,41.2977,-0.3376,Gas,others
19633,59.1276,37.8291,Gas,others
8779,27.05,108.43,Hydro,others
1246,-19.6047,-42.8583,Hydro,others
3570,-2.9319,29.5194,Hydro,others
18302,-13.7159,-75.9695,Gas,others
18803,41.0642,-7.6148,Hydro,others
275,-34.5721,-58.3835,Gas,others
19382,57.905,35.0614,Nuclear,others
31862,40.5073,-122.4233,Gas,others
4629,46.5529,-72.7587,Hydro,others
24244,53.6008,-0.1446,Gas,others
26538,36.1807,-120.3885,Gas,others
16058,32.1049,34.7785,Gas,others
10025,30.6993,30.6671,Gas,others
29370,46.7266,-92.4486,Hydro,others
26262,35.2531,-83.0983,Hydro,others
29071,33.2444,-79.9909,Hydro,others
34851,11.9631,107.4493,Hydro,others
1751,-1.3624,-48.3628,Oil,others
18614,54.3202,17.2311,Hydro,others
25976,41.6914,-72.7686,Gas,others
1396,-23.6758,-53.4052,Oil,others
13650,48.2518,12.5873,Hydro,others
23260,52.5319,-1.4825,Waste,others
18832,41.3948,-8.1974,Hydro,others
2590,-22.7746,-42.1564,Oil,others
31498,41.5572,-93.5242,Gas,others
23460,53.5975,-2.2951,Storage,others
21033,-26.5895,31.324,Hydro,others
18496,54.7921,18.4228,Gas,others
3914,44.5356,-78.7373,Hydro,others
19453,43.0672,46.83,Hydro,others
34159,41.8809,-71.0927,Oil,others
20714,37.1843,-6.8857,Gas,others
11233,43.9706,7.3049,Hydro,others
10010,25.3177,32.5544,Hydro,others
24941,29.6833,-89.975,Gas,others
28796,44.0587,-92.5119,Oil,others
21328,46.4699,8.2416,Hydro,others
30844,44.7439,-75.0042,Hydro,others
4817,-36.9676,-73.1686,Gas,others
34675,10.1863,-67.4593,Gas,others
25958,38.0572,-122.2189,Other,others
2004,0.0408,-51.1351,Biomass,others
14666,17.1657,74.2459,Biomass,others
2888,-1.3977,-48.425,Oil,others
13962,10.5283,-12.6635,Hydro,others
8128,40.3614,109.973,Coal,others
29773,30.4922,-91.1864,Gas,others
859,47.8314,14.1572,Hydro,others
23480,51.5611,-2.9625,Biomass,others
9065,25.8528,100.0861,Hydro,others
34661,10.162,-68.0076,Gas,others
1438,-9.8322,-55.0153,Hydro,others
6032,22.76,114.61,Gas,others
1053,51.2629,3.2112,Gas,others
32423,39.9433,-74.0786,Oil,others
3598,45.4052,-71.8932,Hydro,others
21813,39.6285,29.4623,Coal,others
26156,32.9591,-117.1916,Storage,others
17823,5.067,7.3216,Gas,others
10224,63.3167,30.15,Hydro,others
21743,40.7638,30.393,Gas,others
9148,24.2016,102.2025,Hydro,others
33270,37.5208,-90.8347,Hydro,others
6092,44.3117,83.8517,Hydro,others
18339,10.2185,123.7577,Coal,others
19545,55.0288,56.033,Gas,others
17407,19.4549,-96.9586,Biomass,others
33823,55.5407,-133.1023,Oil,others
28995,44.4183,-111.396,Hydro,others
26114,39.9092,-75.1169,Waste,others
15572,19.7674,73.502,Hydro,others
10872,45.082,2.194,Hydro,others
4981,-29.9961,-70.8638,Hydro,others
31952,37.7315,-121.116,Gas,others
3269,-17.6819,-50.1031,Biomass,others
7730,25.2589,113.0655,Coal,others
22107,54.8428,-5.7853,Gas,others
22533,52.519,-1.7116,Biomass,others
31786,44.5236,-73.4617,Hydro,others
3070,-16.305,-55.0561,Hydro,others
25295,35.4837,-119.0299,Gas,others
34925,-11.5667,24.1333,Oil,others
9199,36.7284,117.4036,Coal,others
20996,7.2024,80.9259,Hydro,others
28792,38.6892,-77.2375,Waste,others
33257,13.5415,144.8082,Oil,others
14559,22.1042,88.1764,Coal,others
26042,41.4122,-74.4378,Gas,others
29308,41.2382,-103.6667,Oil,others
17689,51.4312,3.7174,Nuclear,others
843,47.1333,15.35,Hydro,others
30591,41.4079,-84.1095,Oil,others
34921,-15.7688,26.0203,Hydro,others
12138,44.138,5.979,Hydro,others
22306,52.0553,-0.5867,Waste,others
26164,43.6436,-70.2544,Oil,others
6374,34.8,113.53,Gas,others
21364,46.1927,6.0281,Hydro,others
17216,6.0887,116.1574,Oil,others
25240,36.4237,-79.9525,Hydro,others
29055,46.5716,-87.4105,Hydro,others
26478,34.0564,-118.2436,Gas,others
15760,-0.6094,100.7535,Coal,others
32781,40.6853,-73.4258,Gas,others
24051,53.4354,-2.5057,Waste,others
2530,-22.881,-43.2753,Oil,others
19476,60.8064,33.7044,Hydro,others
34731,14.5759,108.3049,Hydro,others
773,-17.0259,128.2113,Oil,others
34116,40.7928,-77.8647,Gas,others
21208,47.0378,7.272,Hydro,others
4499,46.219,-82.4409,Hydro,others
1633,-28.7055,-51.8506,Hydro,others
15740,-6.3919,105.8288,Coal,others
8742,38.2451,114.2149,Coal,others
15787,0.5644,101.5234,Coal,others
29301,66.9739,-160.4286,Oil,others
5471,23.85,108.13,Hydro,others
17852,38.2021,125.7837,Hydro,others
25117,39.6692,-105.0018,Gas,others
17485,20.5814,-101.1799,Gas,others
1860,-11.7098,-46.7563,Hydro,others
1733,-23.4864,-46.7439,Oil,others
1152,-21.1667,27.5167,Coal,others
26710,27.8322,-97.5281,Gas,others
30165,32.9038,-115.5119,Waste,others
28214,40.6192,-111.7821,Hydro,others
12758,53.3422,7.2062,Gas,others
20426,42.4951,1.211,Hydro,others
384,-27.4036,153.1363,Gas,others
29444,35.6578,-89.3964,Gas,others
804,-21.1739,118.6747,Gas,others
18250,9.3764,-79.8233,Coal,others
2253,-0.9196,-52.4258,Biomass,others
579,-41.6997,145.6461,Hydro,others
7489,34.7371,112.684,Coal,others
26221,44.0322,-92.4908,Gas,others
16889,37.3113,139.2837,Hydro,others
13788,6.2998,0.0594,Hydro,others
13617,52.1714,10.9764,Waste,others
4562,49.4555,-117.5197,Hydro,others
29203,21.9965,-159.3758,Other,others
2140,-23.1071,-45.6764,Oil,others
31705,37.8777,-119.9532,Hydro,others
34682,10.4891,107.17,Gas,others
12789,54.8049,9.4324,Coal,others
28736,29.7314,-95.0839,Gas,others
2884,-12.6619,-38.1969,Gas,others
27274,57.7992,-152.4042,Storage,others
34698,20.9861,107.03,Oil,others
1323,-23.6832,-46.5575,Oil,others
30840,40.7803,-86.76,Hydro,others
26619,44.2717,-88.3011,Gas,others
28428,41.2908,-79.8061,Gas,others
15814,-8.0657,111.9025,Hydro,others
7434,34.9527,116.8029,Coal,others
12941,51.4409,6.7054,Coal,others
2781,-12.8389,-38.4384,Oil,others
14487,32.2417,76.2787,Hydro,others
3635,44.3235,-78.314,Hydro,others
17028,32.5724,39.0111,Gas,others
15123,25.5124,78.7588,Coal,others
12949,50.0984,8.6531,Coal,others
10673,44.8544,-0.5215,Biomass,others
22404,51.4855,-3.1464,Waste,others
9232,28.1704,121.0889,Coal,others
2802,-26.9453,-52.521,Oil,others
25405,35.2427,-83.072,Hydro,others
17672,27.9388,85.945,Hydro,others
20940,41.2702,-6.3208,Hydro,others
21238,46.1604,5.9766,Hydro,others
19903,-33.592,18.4607,Oil,others
22833,53.703,-2.7373,Biomass,others
16776,33.2687,131.6494,Coal,others
10654,43.0546,-0.3726,Hydro,others
28658,32.7283,-103.3094,Gas,others
30028,40.3441,-105.5343,Hydro,others
16768,35.4954,139.745,Gas,others
14170,18.9368,73.4527,Hydro,others
3469,-20.0289,-48.2208,Hydro,others
15562,11.3727,76.0584,Hydro,others
33969,42.4778,-91.8911,Oil,others
2042,-20.1364,-43.8717,Hydro,others
19510,53.5733,142.9098,Gas,others
32651,58.1415,-133.737,Hydro,others
21178,64.2861,17.2427,Hydro,others
21241,46.3087,7.4356,Hydro,others
19037,39.6566,-7.657,Biomass,others
2746,-19.1167,-42.6592,Hydro,others
27091,48.7139,-121.1317,Hydro,others
10238,65.4667,27.5167,Hydro,others
15247,27.818,79.936,Coal,others
29651,41.3933,-87.9436,Gas,others
32406,39.2721,-120.9325,Hydro,others
4528,49.7205,-122.9956,Hydro,others
4326,49.5576,-68.7256,Hydro,others
20824,42.3167,-7.0274,Hydro,others
8333,43.153,124.4025,Coal,others
28470,45.4592,-69.8658,Hydro,others
33236,32.5892,-84.6917,Gas,others
25804,41.5016,-111.9934,Hydro,others
33811,46.6964,-89.2089,Hydro,others
20275,43.4451,-7.8621,Gas,others
6464,25.2,117.467,Hydro,others
25533,44.7514,-122.2832,Hydro,others
25481,43.5317,-75.9531,Hydro,others
1,32.322,65.119,Hydro,others
12298,44.845,0.633,Hydro,others
14058,23.7689,68.6447,Coal,others
8293,28.1431,104.8033,Hydro,others
25970,39.7631,-86.1667,Gas,others
19283,44.4388,38.7636,Gas,others
34732,14.526,108.2992,Hydro,others
16418,40.1272,9.1402,Hydro,others
13460,51.3914,8.073,Coal,others
16991,35.4768,139.679,Oil,others
33122,32.9285,-111.5899,Gas,others
26149,37.8997,-86.7058,Hydro,others
8267,31.5423,102.8584,Hydro,others
30474,38.9794,-81.9344,Coal,others
19679,48.5031,44.6089,Gas,others
21197,59.5885,16.5135,Coal,others
1201,-22.3457,-52.5145,Biomass,others
8399,31.23,103.49,Hydro,others
27512,42.044,-87.6996,Gas,others
4391,53.6785,-120.911,Hydro,others
27135,44.2081,-72.0581,Hydro,others
387,-32.6646,149.108,Hydro,others
28163,38.1247,-78.2035,Gas,others
18891,40.7428,-8.4608,Hydro,others
21935,25.3142,56.3728,Gas,others
1082,50.5342,5.2751,Nuclear,others
26323,45.5136,-87.8011,Hydro,others
20304,43.3891,-6.8232,Hydro,others
319,-22.5099,-63.797,Gas,others
20906,43.2207,-5.4278,Hydro,others
2598,-24.8919,-49.5936,Hydro,others
32893,30.7108,-91.3236,Biomass,others
10974,44.106,0.8443,Nuclear,others
29939,32.1575,-93.5562,Biomass,others
28146,41.1115,-74.1354,Oil,others
27516,40.3872,-86.9391,Oil,others
13438,51.2248,7.9928,Hydro,others
24058,51.4683,0.1178,Waste,others
31056,33.5621,-117.5438,Storage,others
22394,52.666,-2.4997,Waste,others
29412,44.7956,-92.9119,Gas,others
15027,19.9817,73.8896,Coal,others
22940,55.834,-4.2447,Biomass,others
21281,47.6097,8.2375,Hydro,others
15473,24.3249,85.5198,Hydro,others
30934,35.075,-84.4833,Hydro,others
30025,36.6641,-79.8836,Hydro,others
13398,51.5246,6.8011,Other,others
5647,25.1995,104.6826,Coal,others
8896,37.8,113.5,Gas,others
22698,51.5623,-3.004,Waste,others
32118,37.767,-119.1233,Hydro,others
13661,50.8132,9.9775,Gas,others
