maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
19.73,2.13,11.61,36881.0,7767.52,24649.84,30.42,15.0,23.17,135.0,wind
25.47,15.93,20.65,40481.89,32456.88,35938.36,35.22,17.35,26.31,1000.0,wind
27.89,6.41,17.77,48935.93,18367.11,35540.68,28.27,13.24,21.86,1037.0,wind
26.49,7.96,16.41,42419.96,21288.34,30739.41,39.24,19.98,24.65,165.0,wind
23.76,5.24,15.58,43411.48,11566.8,30901.35,27.72,13.39,22.53,248.0,wind
23.3,3.16,12.9,44893.56,11828.79,26756.81,25.72,14.77,20.14,126.0,wind
21.68,2.93,12.2,40362.42,11550.12,26286.95,31.2,14.96,23.27,128.0,wind
20.11,2.56,12.05,39057.41,8295.6,26448.29,33.96,15.18,24.77,93.0,wind
18.67,1.08,9.48,37125.29,5436.15,22132.1,32.86,18.89,27.06,251.0,wind
21.02,2.46,11.8,40177.91,8200.18,26060.59,36.38,20.09,26.62,163.0,wind
22.19,8.93,14.88,41508.39,15219.38,27033.77,21.55,10.49,13.94,88.0,wind
20.15,1.15,10.18,42155.48,6790.95,25163.18,29.67,17.3,24.22,65.0,wind
28.45,7.95,18.47,48256.17,23201.09,35839.41,25.83,17.48,20.72,718.0,wind
20.64,3.01,12.19,39491.11,11871.37,26299.09,31.72,19.16,24.72,150.0,wind
20.57,2.38,12.29,39045.3,7549.14,26564.38,30.97,12.51,21.41,81.0,wind
23.28,3.81,13.81,43781.76,9801.07,26482.39,26.24,11.13,21.0,483.0,wind
24.42,5.09,15.78,47613.99,17644.88,32749.3,31.94,17.18,25.61,456.0,wind
20.83,2.03,12.11,38255.1,6027.31,25319.37,32.5,14.82,23.34,288.0,wind
27.93,6.27,17.67,48955.91,18287.23,35439.05,28.81,17.96,22.19,1052.0,wind
26.29,7.79,17.5,42333.83,23709.85,34592.4,31.2,20.44,25.08,108.0,wind
29.62,8.44,19.72,48205.4,23186.21,37171.38,14.51,10.77,12.56,37.0,wind
16.83,1.46,9.43,32948.67,6921.14,21767.45,32.1,19.21,25.22,201.0,wind
21.37,4.72,13.66,38944.62,16678.42,29049.57,33.51,8.43,24.2,509.0,wind
22.66,2.06,12.32,46365.72,6348.82,27581.05,32.01,16.12,23.24,216.0,wind
25.48,8.0,16.08,42507.12,19270.45,30663.49,38.18,21.61,26.48,12.0,wind
25.47,18.14,22.11,40483.62,29254.74,37529.11,37.12,16.2,29.62,802.0,wind
23.42,17.38,20.08,40867.51,30927.28,36607.01,33.74,17.87,25.98,223.0,wind
28.53,8.29,18.65,47921.03,23455.02,35692.24,28.52,16.67,22.03,928.0,wind
25.19,5.97,15.39,47643.72,18003.67,30599.94,33.19,23.28,26.51,61.0,wind
24.45,2.42,12.54,41212.41,7388.4,26298.43,32.31,13.64,20.18,764.0,wind
17.87,1.03,9.21,35552.56,5233.02,21474.05,27.81,16.33,22.57,431.0,wind
19.71,1.88,11.2,39403.8,6776.04,25478.34,34.18,13.93,24.74,9.0,wind
27.06,18.48,21.72,40585.31,33009.31,37690.42,42.2,16.39,28.95,784.0,wind
24.12,13.55,19.14,40001.95,17122.15,34967.48,32.08,16.69,21.02,216.0,wind
19.25,3.9,12.33,33010.7,12579.91,23308.22,26.92,16.89,21.41,143.0,wind
17.96,0.94,8.84,33421.4,4758.59,20108.17,28.4,15.15,23.08,541.0,wind
24.95,5.87,16.89,47156.16,17545.25,33785.3,32.64,19.98,26.01,405.0,wind
21.19,1.97,11.3,39916.36,8204.16,24843.67,35.53,19.7,25.84,39.0,wind
25.89,7.07,17.51,44898.76,22453.33,34826.51,38.0,22.57,27.96,119.0,wind
21.31,5.62,13.2,40506.01,19233.19,28993.2,16.88,11.14,13.51,247.0,wind
25.68,4.93,15.55,47921.14,19312.06,32640.4,30.69,20.37,26.0,640.0,wind
27.42,6.75,17.5,48597.55,21466.62,36035.6,30.18,17.38,22.67,460.0,wind
19.71,2.13,11.66,38090.32,6918.68,24347.82,31.04,16.18,23.32,95.0,wind
21.6,2.83,12.23,41256.23,10943.8,26652.78,32.21,17.17,23.76,117.0,wind
19.66,1.66,10.36,39731.21,7563.82,23641.35,37.17,21.54,27.35,123.0,wind
25.14,14.45,19.82,40622.74,29132.66,34769.32,29.47,17.88,23.88,903.0,wind
27.6,5.33,16.81,47162.17,17579.51,32964.54,25.27,15.94,20.27,800.0,wind
22.4,6.53,15.51,39946.97,25710.16,33583.25,43.16,6.02,22.92,358.0,wind
23.58,3.93,13.86,43236.74,6125.52,26756.2,27.33,10.5,21.38,183.0,wind
27.77,11.9,20.42,45371.05,26527.5,36910.23,31.25,22.65,26.64,826.0,wind
27.26,7.82,18.58,45033.97,20908.4,35039.99,32.61,16.77,26.64,558.0,wind
24.18,9.43,15.18,45252.11,15538.67,27420.17,23.74,14.88,18.36,134.0,wind
25.18,5.92,16.1,45656.16,20545.99,33691.89,43.1,17.97,28.12,18.0,wind
26.92,11.61,20.03,45515.25,26934.45,36541.72,32.9,20.77,26.97,743.0,wind
21.3,7.17,15.17,37973.37,21851.7,31391.4,28.58,17.11,23.57,2.0,wind
28.05,6.56,17.22,48751.39,20308.19,33947.8,26.26,13.07,18.02,1110.0,wind
23.33,5.16,15.33,46178.52,16271.86,31739.06,32.43,19.43,25.65,399.0,wind
27.58,11.83,20.35,45497.07,26456.28,36782.94,31.96,21.22,26.99,830.0,wind
22.26,6.77,14.3,39363.3,22736.24,29916.55,26.25,14.05,20.59,146.0,wind
21.12,3.42,12.66,39836.92,12907.03,27315.85,28.67,17.45,22.56,56.0,wind
27.1,11.62,19.45,44617.52,23681.42,34896.45,31.17,23.28,26.21,551.0,wind
24.98,10.32,18.42,43845.84,27857.04,36605.13,32.35,19.38,24.8,101.0,wind
27.62,11.76,20.17,45468.7,26439.48,36586.17,32.21,22.0,26.98,803.0,wind
21.01,1.56,10.58,41966.51,8491.12,24399.46,34.5,20.07,26.78,158.0,wind
25.48,8.04,16.28,42816.49,19002.69,30586.33,43.18,22.24,27.01,230.0,wind
24.7,12.92,19.79,40876.57,16804.68,33845.58,36.12,16.58,22.61,774.0,wind
17.87,1.0,9.22,33541.32,4415.94,20107.47,32.46,18.61,25.78,392.0,wind
21.23,8.45,14.61,35253.88,19829.61,27207.76,21.95,14.44,18.43,7.0,wind
31.08,11.74,21.25,48137.83,28097.98,37589.26,27.39,14.42,22.02,1100.0,wind
21.1,1.82,11.17,42533.76,8155.91,25522.13,36.01,18.96,26.21,-1.0,wind
20.97,2.16,12.46,38674.44,6279.06,25908.31,32.07,14.1,22.56,311.0,wind
21.07,1.56,10.62,41897.78,8922.33,24827.7,35.61,20.65,27.95,112.0,wind
24.9,5.21,16.38,43370.68,14750.91,32248.82,29.38,16.87,23.38,239.0,wind
23.82,4.78,15.41,44309.23,17284.4,31903.96,31.12,18.28,24.67,341.0,wind
25.46,17.92,22.05,40494.63,28298.65,37355.73,37.51,14.38,28.86,672.0,wind
23.3,4.73,14.62,42833.22,11594.97,29440.98,19.99,8.39,16.53,293.0,wind
23.17,4.56,13.83,42144.35,15853.77,28255.07,30.04,17.39,23.64,481.0,wind
28.47,7.56,18.14,47145.22,22171.04,34603.82,23.86,13.97,18.37,931.0,wind
22.73,1.68,12.38,44976.68,5788.36,26726.07,30.24,15.51,22.63,124.0,wind
22.4,2.21,11.97,45483.41,10464.28,27854.28,41.47,20.91,29.96,17.0,wind
22.93,1.53,12.24,45292.04,4900.3,26495.24,29.55,13.98,22.73,126.0,wind
23.0,1.65,12.22,45007.66,8778.39,27953.01,47.01,22.34,35.06,0.0,wind
20.92,4.29,13.67,34485.44,13680.32,25013.13,35.48,20.86,26.71,23.0,wind
22.35,2.47,12.29,41029.81,9953.04,27012.43,39.26,18.79,27.92,44.0,wind
22.04,6.54,14.35,38754.2,21825.5,30069.76,26.09,15.13,20.78,244.0,wind
19.93,1.13,9.5,39246.34,5019.25,20992.34,31.46,17.96,26.15,360.0,wind
20.49,6.0,13.75,39069.09,17787.58,29085.8,20.21,12.46,17.0,1013.0,wind
25.12,7.55,15.68,41396.8,17732.16,29574.75,37.03,20.98,25.74,8.0,wind
26.25,10.77,19.38,45203.65,21995.25,34665.18,29.47,19.02,23.57,129.0,wind
20.77,3.17,12.41,38679.13,12539.11,26776.31,30.55,17.68,23.87,89.0,wind
24.76,10.44,18.27,45345.28,20435.42,33550.48,28.64,14.77,22.13,11.0,wind
23.4,12.8,18.39,42139.06,29983.71,34817.05,14.78,8.14,12.42,85.0,wind
24.08,17.9,21.3,41500.86,34489.55,38082.49,32.2,18.36,24.05,34.0,wind
21.74,4.54,13.87,42079.72,15242.51,28013.95,26.87,13.78,20.98,408.0,wind
20.5,2.18,12.35,39667.07,6503.96,26581.75,30.97,14.25,22.14,292.0,wind
22.35,7.53,15.04,40280.36,16690.07,28490.85,19.29,11.66,15.49,807.0,wind
25.59,14.8,19.8,41526.17,19384.34,35340.3,40.82,21.47,27.18,45.0,wind
20.0,1.6,10.77,40000.32,7848.92,24115.91,35.13,21.24,26.67,136.0,wind
25.66,10.66,18.68,45313.68,21266.93,34185.51,32.71,17.15,25.03,5.0,wind
25.13,4.41,15.17,47253.36,16789.21,31612.81,28.69,18.21,24.58,431.0,wind
24.21,5.53,16.19,47320.82,19054.3,33075.61,33.21,17.18,25.62,504.0,wind
23.65,0.88,10.78,51008.59,3127.25,26477.21,32.26,18.99,25.03,3.0,wind
17.77,0.65,9.05,39038.52,5445.89,21548.64,43.88,22.24,32.16,118.0,wind
21.76,2.45,12.07,40290.38,9525.84,26705.53,37.46,18.83,26.77,56.0,wind
28.34,7.67,18.41,47153.78,22096.91,35295.62,22.9,12.79,17.11,674.0,wind
24.37,5.23,16.04,47602.19,17636.5,32941.57,33.08,18.88,26.66,577.0,wind
24.47,18.51,21.38,41421.42,31051.0,38143.64,32.81,18.91,27.57,4.0,wind
27.65,3.3,15.62,49766.15,9852.83,31753.67,21.31,11.02,15.33,106.0,wind
22.65,2.55,12.19,42978.13,11050.97,26351.13,40.33,22.54,29.66,150.0,wind
26.93,10.17,19.52,46287.62,25630.16,36723.8,31.34,19.17,26.81,1114.0,wind
27.27,17.29,21.39,40635.28,32058.47,36769.53,42.27,15.72,28.81,781.0,wind
25.61,5.51,14.37,43202.27,19183.63,30790.69,38.33,24.69,31.56,174.0,wind
25.16,16.62,20.25,41381.24,28597.52,34927.23,23.95,6.84,13.38,311.0,wind
21.27,5.96,13.85,39171.45,16810.88,30145.06,27.75,15.99,20.98,359.0,wind
24.2,4.96,15.43,44973.31,17710.0,32060.1,31.34,17.67,24.18,319.0,wind
22.07,7.8,15.02,42186.24,14884.16,28553.85,28.79,15.43,21.64,1109.0,wind
30.8,11.35,21.26,48455.64,29054.34,38701.22,21.13,8.56,14.36,304.0,wind
22.19,8.17,15.66,37701.6,21807.57,30117.82,22.96,13.06,18.23,140.0,wind
24.46,5.21,16.03,47631.65,18066.55,32634.51,33.05,19.02,26.67,562.0,wind
21.33,4.7,13.86,39631.4,15438.61,28576.52,25.71,15.3,20.81,209.0,wind
20.36,9.16,14.48,39210.96,16063.81,26795.48,25.65,13.29,18.41,803.0,wind
22.33,1.84,11.64,44497.35,9348.99,26731.82,43.37,23.24,32.1,0.0,wind
23.68,17.94,20.49,41041.07,31579.56,37270.27,34.19,17.66,27.03,90.0,wind
24.98,5.28,16.18,46898.03,17621.12,32815.82,32.76,19.41,26.12,553.0,wind
24.23,16.8,21.09,41535.7,30803.2,37758.6,41.16,14.9,29.11,25.0,wind
24.37,18.12,21.58,41587.66,34377.25,38197.73,29.91,17.42,22.69,83.0,wind
26.81,9.04,18.48,45814.44,26269.18,36340.67,28.73,17.9,23.46,513.0,wind
28.56,8.12,18.37,46800.0,23460.14,35485.59,23.59,13.57,17.02,604.0,wind
28.13,5.89,17.81,48812.65,18068.92,35579.74,26.34,11.67,20.68,965.0,wind
20.48,2.22,11.66,39542.97,8234.23,25788.03,34.12,16.37,24.83,127.0,wind
24.27,6.35,16.56,39661.55,16630.34,31428.47,23.62,12.13,18.29,900.0,wind
22.43,3.58,13.42,44079.27,11635.85,28803.69,27.4,16.26,21.63,152.0,wind
22.02,6.61,15.25,38920.75,24440.12,32367.43,28.05,16.75,22.1,264.0,wind
24.95,8.98,18.62,43004.06,5652.83,33359.17,35.51,14.66,22.46,508.0,wind
27.72,7.68,16.5,43974.98,21604.76,31021.66,41.85,18.93,24.2,38.0,wind
21.91,7.43,15.46,41514.85,20176.9,30476.49,26.52,14.93,21.11,30.0,wind
26.02,7.12,16.0,42465.5,19423.78,29888.06,44.74,22.53,27.16,302.0,wind
20.76,3.71,12.77,38263.8,12998.99,24489.99,31.67,19.35,25.24,160.0,wind
21.93,3.37,13.66,43009.82,9301.91,27865.06,22.9,13.39,18.83,72.0,wind
19.64,2.06,11.6,38531.56,7154.13,25124.75,30.93,15.84,23.55,142.0,wind
18.12,1.67,9.88,33659.64,6997.16,21563.24,32.38,18.52,24.73,304.0,wind
18.79,1.07,9.82,42718.95,6863.3,23712.65,29.56,17.43,23.54,225.0,wind
20.65,2.14,11.29,40870.81,8823.85,25160.38,37.63,22.02,27.74,241.0,wind
20.51,3.15,12.35,38983.96,13341.52,27259.37,30.79,17.27,23.62,83.0,wind
23.28,4.65,14.66,41221.07,14982.18,30232.03,24.68,16.42,19.71,260.0,wind
24.38,8.69,14.68,45176.84,14173.49,26094.92,17.33,9.44,12.68,124.0,wind
16.61,0.78,8.44,33640.48,4075.98,19839.87,32.8,16.04,23.42,372.0,wind
22.11,7.52,15.68,37176.69,20052.55,30507.68,24.76,15.12,19.69,150.0,wind
23.98,8.36,15.85,40254.42,18365.95,29868.21,39.44,21.22,28.06,6.0,wind
24.59,15.28,19.91,40562.26,28230.63,34316.4,35.53,10.54,21.18,137.0,wind
25.0,18.31,21.91,40529.96,29059.98,37106.61,40.09,16.04,30.09,0.0,wind
30.62,8.83,19.79,46469.74,24084.87,36181.87,28.1,19.63,25.19,384.0,wind
25.11,5.05,15.86,45300.46,15821.02,31918.44,32.95,19.1,25.18,369.0,wind
21.57,2.2,11.8,41050.78,8954.54,26072.22,34.62,19.19,25.13,67.0,wind
24.94,17.13,20.95,41304.8,34085.79,37431.61,34.57,15.52,25.27,679.0,wind
20.7,2.47,12.5,40959.56,7016.05,26810.57,30.98,12.56,21.86,313.0,wind
24.69,17.9,21.76,40442.92,30872.05,37145.59,32.01,13.49,24.58,39.0,wind
26.33,8.03,17.95,47642.34,24976.28,36993.54,15.45,8.98,11.7,171.0,wind
22.62,6.79,14.66,40650.24,23705.57,30655.93,28.09,16.66,23.08,104.0,wind
23.2,3.49,13.47,43900.98,14885.52,27875.91,28.57,17.29,23.71,101.0,wind
21.09,1.82,11.16,41740.92,7994.1,24932.76,35.27,18.42,25.65,0.0,wind
21.75,2.03,11.6,43542.17,8293.21,26410.32,34.07,19.67,25.09,8.0,wind
26.26,10.99,19.28,44381.54,20923.61,34429.63,30.92,20.61,25.18,266.0,wind
25.73,4.93,15.56,47549.09,19312.06,32616.33,30.69,20.37,25.99,681.0,wind
22.47,2.29,12.09,44666.58,11037.71,28051.27,36.94,20.15,27.0,1.0,wind
20.94,1.63,11.11,43945.06,8641.82,25761.58,36.58,22.45,27.7,12.0,wind
23.7,5.16,15.59,46521.24,16558.1,32026.71,32.72,19.73,25.78,418.0,wind
26.44,4.95,15.87,50610.72,20121.37,33527.7,29.4,15.49,22.08,1100.0,wind
20.71,2.48,11.8,39279.3,7564.77,25697.43,33.76,18.44,25.2,242.0,wind
26.01,7.05,17.35,44461.79,22237.43,34601.95,35.6,20.84,25.95,130.0,wind
27.53,5.47,16.87,47038.92,17691.49,33745.37,20.57,12.46,15.66,962.0,wind
23.42,17.38,20.08,40867.51,30927.28,36607.01,33.74,17.87,25.98,216.0,wind
22.51,7.25,16.43,40466.82,24307.27,33673.16,28.54,16.9,23.83,1133.0,wind
24.7,8.32,16.0,40613.96,17615.89,29482.26,26.66,19.86,23.7,3.0,wind
21.01,2.93,12.44,40745.87,10068.01,26827.07,28.73,12.75,21.9,309.0,wind
23.63,3.65,14.75,45052.48,6199.0,28691.26,29.47,12.47,23.3,253.0,wind
25.02,5.27,16.33,42111.57,15039.33,31958.83,32.29,18.49,25.44,334.0,wind
20.96,2.28,12.41,38644.46,6604.07,26592.32,31.48,15.19,21.96,128.0,wind
20.82,2.81,12.37,41572.97,9945.28,27248.07,31.38,15.71,23.42,221.0,wind
25.12,7.55,15.68,41396.8,17732.16,29574.75,37.03,20.98,25.74,16.0,wind
22.45,5.45,14.06,42840.87,20817.13,31095.31,22.71,15.41,18.94,402.0,wind
25.07,5.23,16.15,46932.18,18124.5,32840.99,32.86,20.1,26.18,557.0,wind
20.69,2.01,12.13,38555.64,5566.43,25094.02,31.96,14.62,22.97,237.0,wind
18.52,0.93,9.06,38060.91,4317.29,21215.27,27.16,15.86,22.01,376.0,wind
19.89,2.18,11.68,37915.03,7924.79,25146.38,30.74,15.36,23.12,146.0,wind
23.6,2.65,12.52,45275.59,11113.53,27847.99,40.74,17.98,28.9,107.0,wind
24.42,6.54,16.47,44101.29,24552.55,34755.13,36.83,10.65,24.09,1105.0,wind
23.36,0.68,10.47,51421.49,1954.4,25572.22,28.01,15.15,21.77,58.0,wind
25.44,5.0,15.08,44859.96,17137.76,30729.12,24.53,14.48,19.48,695.0,wind
26.23,9.67,16.92,43634.97,20263.33,29452.09,43.6,26.14,34.67,10.0,wind
25.59,14.8,19.8,41526.17,19384.34,35340.3,40.82,21.47,27.18,40.0,wind
23.88,5.36,15.75,43167.67,12053.25,30765.4,28.46,16.74,23.32,284.0,wind
20.81,2.2,12.39,40751.07,6552.24,26656.34,30.38,15.2,21.51,118.0,wind
21.0,1.75,11.13,42021.54,8116.47,25853.76,36.13,21.28,26.69,2.0,wind
26.2,6.61,18.19,45212.92,17591.72,34510.0,29.19,17.98,24.55,681.0,wind
25.63,5.21,16.06,46651.89,15706.64,32360.72,32.09,17.82,24.55,325.0,wind
27.93,6.27,17.67,48955.91,18287.23,35439.05,28.81,17.96,22.19,1019.0,wind
24.1,6.07,15.43,41319.97,23010.84,33035.99,32.37,23.27,27.42,28.0,wind
20.71,1.38,10.28,43109.01,7920.89,23919.09,34.68,19.33,25.68,36.0,wind
22.11,4.74,14.06,40038.87,16345.69,29661.04,35.6,10.27,26.09,21.0,wind
20.21,2.36,11.65,39920.92,8799.8,25291.82,31.66,18.42,23.92,125.0,wind
25.2,16.15,20.8,40300.31,32957.29,36570.09,30.72,14.59,21.91,1081.0,wind
24.97,7.16,15.5,42111.73,18422.45,29665.02,38.72,20.56,25.03,60.0,wind
20.94,2.28,12.35,38270.01,6826.01,26534.76,29.8,13.73,21.17,104.0,wind
23.4,17.52,20.21,41311.39,31112.89,36890.09,33.0,18.29,26.03,209.0,wind
20.61,1.26,9.86,42666.7,7710.63,24117.02,33.57,18.47,27.56,239.0,wind
25.2,10.47,18.55,45125.88,21112.37,34058.38,29.53,16.21,22.41,7.0,wind
26.98,5.6,16.06,46148.62,17728.84,31953.84,15.88,10.12,12.52,1091.0,wind
27.12,6.64,17.32,48380.62,20426.23,35751.19,34.67,16.98,22.21,228.0,wind
20.69,2.01,12.01,38555.64,5566.43,24826.43,31.96,13.83,22.93,236.0,wind
19.3,1.76,10.31,37086.21,6817.1,22842.46,35.28,19.6,26.01,440.0,wind
24.56,4.83,15.31,43855.14,16396.57,30955.87,28.4,12.66,22.95,265.0,wind
24.36,5.44,16.54,47174.02,16273.9,32666.34,32.01,18.19,25.01,264.0,wind
26.57,5.07,16.21,49199.53,20183.7,33667.87,33.47,21.85,27.75,875.0,wind
21.31,6.98,15.1,38211.72,21299.94,31586.15,27.65,16.55,22.47,1.0,wind
27.38,6.15,16.38,46364.04,19390.47,32344.75,18.4,10.51,14.29,1101.0,wind
19.58,1.37,10.23,41110.88,7350.5,24698.61,39.31,20.2,29.35,8.0,wind
21.55,3.09,12.48,39957.59,12840.67,27112.86,36.99,20.61,27.5,70.0,wind
27.86,3.15,16.03,49931.6,7707.99,32221.64,30.27,14.04,21.5,235.0,wind
20.11,1.15,10.21,42252.31,7074.59,25258.26,32.91,19.28,25.88,61.0,wind
24.45,5.16,15.77,47632.41,17917.3,32829.48,33.14,18.21,26.89,570.0,wind
24.47,5.47,16.21,47181.33,18631.26,33200.97,32.76,17.66,25.54,463.0,wind
28.13,3.43,15.98,50092.16,10504.33,32687.7,26.41,16.79,20.84,743.0,wind
28.52,7.72,18.36,48067.51,21761.62,35065.46,25.28,18.04,20.81,871.0,wind
27.12,8.17,16.27,42819.99,19592.25,30549.53,44.71,18.41,24.04,83.0,wind
24.46,4.23,15.18,45844.54,14665.91,31064.87,27.66,18.13,22.84,407.0,wind
23.44,3.65,14.08,44145.43,6507.88,27016.56,26.11,12.51,21.3,436.0,wind
20.62,2.21,12.48,42216.93,6665.17,26973.55,31.64,15.4,22.34,264.0,wind
26.18,5.04,15.82,48947.95,20282.14,33382.26,30.94,20.41,25.96,671.0,wind
16.93,1.25,9.48,35645.09,6980.03,22691.88,33.73,21.01,27.35,280.0,wind
26.34,5.86,16.44,48200.02,19000.76,33221.01,31.42,20.05,25.52,570.0,wind
19.56,2.02,11.53,38485.25,6906.5,25087.82,31.92,16.38,24.16,140.0,wind
25.2,16.15,20.8,40300.31,32957.29,36570.09,30.72,14.59,21.91,1033.0,wind
21.12,1.84,11.21,41793.5,7906.44,25085.57,35.3,20.46,25.8,-1.0,wind
20.07,1.18,9.77,40946.95,6619.37,23214.21,32.65,17.94,26.45,333.0,wind
28.97,5.61,16.21,47124.05,19770.44,33796.72,33.94,26.76,30.58,135.0,wind
24.16,17.18,20.82,41492.84,32468.58,37348.84,26.35,15.81,19.75,71.0,wind
23.18,2.33,12.45,41217.4,9970.87,27084.15,41.85,22.43,29.94,32.0,wind
27.82,8.26,18.27,47958.58,25109.75,36581.59,24.88,11.66,17.48,1003.0,wind
24.78,5.76,15.84,46724.7,13206.41,31212.69,29.75,17.14,22.65,762.0,wind
23.24,4.7,14.77,47559.84,20276.2,33877.48,26.8,15.64,23.02,806.0,wind
27.74,11.88,20.06,45333.12,25033.15,36104.94,32.55,24.33,27.66,762.0,wind
19.17,1.39,10.03,38902.28,7210.56,23291.84,35.2,17.82,26.46,206.0,wind
19.74,3.56,12.16,34544.93,11585.88,23250.21,31.23,19.13,24.45,60.0,wind
26.52,7.76,17.89,47901.88,25127.22,36852.35,27.53,17.23,22.15,1085.0,wind
20.93,3.13,12.31,39539.7,11965.52,26991.03,29.11,16.24,22.27,107.0,wind
22.09,7.16,15.6,38882.66,20635.04,31233.54,32.56,19.42,25.64,0.0,wind
19.3,1.39,10.18,39601.12,5631.52,23046.04,40.18,20.92,28.69,336.0,wind
18.18,0.91,9.86,39818.8,7155.06,24451.47,38.44,16.64,28.73,141.0,wind
17.31,1.33,9.77,33897.42,6387.08,22729.31,32.49,19.61,26.14,324.0,wind
20.52,2.17,11.45,40097.5,8331.22,25285.98,34.08,19.0,25.04,75.0,wind
25.57,8.91,18.73,43944.04,23607.06,34859.16,34.02,19.3,28.24,692.0,wind
21.39,6.43,14.89,37819.94,22598.47,32146.43,27.73,16.83,22.6,180.0,wind
21.34,2.59,12.58,42392.66,7835.16,26925.13,32.06,14.54,22.92,127.0,wind
24.89,4.62,15.1,46789.13,17337.88,32492.76,27.28,13.98,20.35,94.0,wind
26.22,3.83,15.03,48311.1,13489.14,31447.3,28.78,17.48,24.39,440.0,wind
20.3,5.74,13.57,38740.35,15899.36,29342.22,24.47,14.9,20.55,169.0,wind
22.93,1.77,12.23,45941.41,7259.33,26718.2,29.84,13.32,22.23,93.0,wind
20.94,2.28,12.35,38270.01,6826.01,26534.76,29.8,13.73,21.17,138.0,wind
20.6,2.01,12.19,38261.19,5627.28,25445.02,31.86,14.63,23.05,251.0,wind
23.04,3.52,13.9,43215.25,9966.95,27989.44,25.84,11.54,20.98,289.0,wind
20.88,2.09,11.47,38990.73,7884.62,24901.86,36.21,18.32,26.38,159.0,wind
27.2,18.15,21.69,40611.54,32264.3,37157.69,41.64,15.35,28.8,766.0,wind
20.88,2.13,12.4,38048.61,6081.0,25573.06,32.62,15.04,23.45,310.0,wind
27.88,8.88,19.05,46800.0,26395.12,36909.22,24.42,12.36,17.51,53.0,wind
24.78,17.76,21.76,40565.23,30769.04,37181.0,33.07,14.17,25.55,22.0,wind
17.03,0.94,9.07,33536.57,7073.01,22011.16,35.28,19.64,28.29,271.0,wind
26.93,7.85,18.74,44941.04,20609.31,35141.17,31.1,18.99,26.69,725.0,wind
19.75,1.06,10.5,44580.21,7488.33,25886.56,36.77,21.26,28.61,112.0,wind
19.75,4.15,12.86,33752.23,13183.71,24590.36,27.5,17.92,21.75,116.0,wind
24.15,5.47,16.11,47237.74,18631.26,33078.65,32.76,16.76,25.49,445.0,wind
23.87,15.76,20.24,41256.1,30169.71,36509.42,47.25,14.6,31.59,29.0,wind
23.47,3.82,14.29,43158.57,10946.24,28407.77,26.59,14.01,21.94,86.0,wind
24.93,5.65,15.77,44286.46,10303.63,30259.24,32.18,17.57,24.12,906.0,wind
24.45,5.16,15.94,47570.67,17917.3,32894.77,33.14,19.22,26.96,569.0,wind
24.74,8.96,15.05,43509.44,15755.22,27084.7,28.57,17.85,22.33,3.0,wind
28.02,8.26,18.51,45847.19,25637.23,36169.14,24.33,15.14,20.59,685.0,wind
21.78,1.11,10.89,47052.67,5457.99,26329.6,35.34,17.96,27.93,0.0,wind
23.37,4.56,15.17,46055.76,11896.64,30686.54,28.12,13.02,23.17,184.0,wind
25.44,15.98,20.78,41247.53,33511.91,36928.18,33.24,17.24,26.56,915.0,wind
26.15,4.24,14.87,49911.11,17925.95,32576.52,33.94,20.5,26.96,882.0,wind
24.9,5.21,16.38,43370.68,14750.91,32248.82,29.38,16.87,23.38,240.0,wind
22.96,3.48,13.35,44400.61,14590.12,28055.6,26.47,16.84,22.24,301.0,wind
23.44,3.79,14.36,43446.92,8332.33,28020.82,25.9,12.16,21.57,244.0,wind
22.13,6.57,14.37,38600.92,21980.52,30339.42,25.19,14.89,20.01,214.0,wind
26.43,7.55,18.75,46106.26,20354.32,35516.22,28.87,20.26,25.45,824.0,wind
27.25,6.78,16.64,45979.61,19464.11,32484.67,20.77,13.21,16.28,809.0,wind
23.18,3.46,13.58,42494.33,6495.14,25792.82,27.44,9.66,22.03,458.0,wind
24.76,17.65,21.71,40280.37,29704.66,36839.84,34.04,14.31,25.94,24.0,wind
28.44,7.72,18.34,48159.09,22342.53,35339.86,25.51,18.01,20.95,743.0,wind
22.04,3.57,13.26,42603.48,10378.44,27472.43,27.76,16.86,22.29,207.0,wind
24.01,5.34,15.7,43971.09,13123.11,31004.44,27.54,14.36,22.36,238.0,wind
23.53,17.45,20.14,40436.2,31259.59,36673.75,35.09,18.29,27.11,249.0,wind
17.33,0.96,8.8,35927.34,4789.18,20563.68,26.96,15.75,21.45,459.0,wind
27.84,8.31,18.53,45662.56,25182.03,35963.27,32.11,17.67,24.4,227.0,wind
23.93,5.23,15.83,43466.09,17212.06,32144.56,32.25,17.97,24.78,335.0,wind
20.05,2.23,11.74,37739.98,8146.46,24917.02,30.35,14.43,22.42,148.0,wind
20.7,1.38,10.21,43938.84,8289.81,24347.11,34.02,19.21,25.58,41.0,wind
22.0,3.5,13.29,43444.12,11805.04,28661.46,26.51,15.14,20.87,129.0,wind
23.97,4.72,15.61,44996.32,12107.64,30643.79,28.57,12.3,23.11,190.0,wind
24.14,13.38,19.75,44758.74,31258.75,38338.36,30.06,15.34,25.08,236.0,wind
20.72,8.44,14.9,34671.38,16794.27,26673.51,27.68,17.8,22.05,2.0,wind
