maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
16.67,1.36,9.54,34144.19,7181.81,22637.77,33.37,20.26,26.0,76.0,solar
27.16,6.76,17.85,48015.24,22038.56,36578.47,23.79,13.92,20.1,82.0,solar
24.46,11.67,19.63,40919.57,12370.78,33403.15,36.24,15.3,21.93,598.0,solar
21.75,2.14,11.69,47511.4,8487.72,26645.16,34.16,20.34,25.57,78.0,solar
23.38,8.22,15.26,46012.4,25138.88,31291.64,25.84,8.95,17.91,4.0,solar
27.6,5.33,16.8,47165.78,17579.51,32971.14,25.27,15.94,20.31,783.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,70.0,solar
21.75,2.14,11.69,47511.4,8487.72,26645.16,34.16,20.34,25.57,102.0,solar
24.31,16.04,19.26,41271.72,20696.82,33262.4,21.23,11.15,17.75,39.0,solar
22.82,13.14,18.17,39501.04,22514.94,35015.59,22.03,11.8,16.26,422.0,solar
20.98,1.71,11.22,45914.75,7819.79,26002.18,37.29,20.63,26.87,9.0,solar
23.16,11.72,17.98,39671.43,13522.29,32824.54,21.44,9.31,13.77,310.0,solar
22.98,2.09,13.02,47433.7,6908.89,29454.74,28.15,15.88,22.66,135.0,solar
25.43,6.1,16.29,46634.27,22076.46,34718.96,25.38,12.6,17.36,422.0,solar
24.77,2.46,13.28,49970.86,10552.92,29370.71,40.79,21.89,29.59,28.0,solar
21.3,2.34,11.8,45255.26,9574.51,25921.41,39.66,23.11,29.5,97.0,solar
20.1,1.62,10.76,42383.1,7939.45,24712.21,34.71,17.48,25.21,10.0,solar
22.01,16.04,18.79,41224.65,23861.22,34105.7,19.53,12.44,14.86,144.0,solar
21.74,1.94,11.4,48451.29,7683.6,25558.96,32.62,19.12,24.44,53.0,solar
24.36,13.06,19.3,41140.71,13535.59,33232.35,25.92,16.22,18.41,371.0,solar
21.66,2.33,11.98,44995.4,9556.33,26199.98,42.61,24.16,31.16,61.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,30.0,solar
21.0,1.75,10.62,44876.56,8346.62,24413.87,30.16,16.57,21.86,31.0,solar
24.49,15.05,19.98,41150.86,27685.62,35548.48,20.63,11.81,15.61,90.0,solar
23.38,2.16,12.19,45074.79,9882.47,27189.66,42.29,22.53,30.61,50.0,solar
21.19,1.9,11.64,46180.83,7981.66,26799.01,34.03,17.99,24.84,0.0,solar
22.95,2.38,12.58,45325.77,10751.04,28765.47,38.08,19.8,27.63,46.0,solar
23.11,8.08,15.16,46119.72,24833.19,31179.29,27.29,7.99,17.78,2.0,solar
21.25,2.32,11.77,44989.04,9557.96,26042.0,39.51,22.94,29.14,94.0,solar
26.04,15.72,19.79,41674.8,25191.66,35299.78,9.17,6.86,8.24,353.0,solar
21.96,2.02,11.54,42802.0,9014.92,25783.92,36.42,21.51,27.11,69.0,solar
28.77,13.57,21.71,44314.58,32363.99,38600.22,31.82,18.58,23.82,1515.0,solar
24.99,6.19,15.62,47912.98,16498.04,31206.88,23.14,13.6,19.14,50.0,solar
23.71,9.75,17.85,40585.84,5420.82,31662.63,15.63,7.83,12.57,31.0,solar
20.98,1.52,10.59,43402.55,6692.74,24275.51,35.49,18.05,25.59,138.0,solar
26.57,8.93,16.01,45741.14,23687.87,30357.06,12.52,6.3,9.35,5.0,solar
21.45,2.19,11.75,45254.75,8344.99,26461.58,33.64,19.57,25.2,38.0,solar
27.31,6.74,17.38,48195.89,21034.28,35523.35,43.65,17.12,25.13,360.0,solar
27.29,5.32,16.63,47278.55,17373.77,33051.4,27.02,16.76,21.53,816.0,solar
21.62,1.92,11.58,45286.26,7813.54,26308.8,35.69,17.22,25.94,60.0,solar
23.97,12.85,18.73,40404.19,14146.28,32016.46,32.06,13.98,19.03,334.0,solar
21.4,1.85,11.43,46558.35,7547.22,26336.86,35.86,17.08,26.01,110.0,solar
22.39,10.22,17.15,37749.89,12041.48,31588.81,17.93,11.62,14.26,133.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,33.0,solar
25.95,14.05,20.27,41729.65,18572.26,34332.05,28.49,15.22,18.9,607.0,solar
21.88,1.91,11.63,49858.23,9344.01,27109.24,35.48,17.34,25.87,13.0,solar
23.25,11.6,17.78,40614.88,23257.21,34621.11,18.03,9.96,14.5,218.0,solar
24.36,5.4,14.57,45134.4,15631.45,28810.21,29.55,7.25,21.26,2.0,solar
28.53,7.74,18.29,48143.49,21745.41,35183.41,24.19,17.87,20.13,892.0,solar
23.62,4.15,14.43,46258.3,13555.68,30296.94,16.31,10.09,12.19,108.0,solar
28.43,8.11,18.47,45963.48,24219.21,35713.66,24.5,16.08,20.07,229.0,solar
23.77,10.58,18.01,41447.37,23718.39,34319.57,22.26,8.3,16.88,46.0,solar
21.73,2.42,12.07,45047.64,10014.48,27242.57,33.23,20.01,25.33,60.0,solar
22.97,13.7,18.61,39197.53,13441.59,32594.51,27.17,13.01,17.6,483.0,solar
21.64,1.84,11.46,46292.38,7756.28,25946.01,36.1,17.91,26.4,101.0,solar
24.19,17.27,19.81,40366.19,29586.91,34115.04,9.07,6.19,7.23,74.0,solar
28.11,8.17,18.43,46790.09,24170.78,35888.43,21.51,11.82,14.59,134.0,solar
21.99,1.91,11.56,49397.0,9162.28,27152.81,36.04,17.36,26.14,6.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,61.0,solar
21.07,2.21,11.36,45074.39,9414.79,25521.27,35.38,20.08,25.85,119.0,solar
22.85,2.19,13.12,47816.94,6547.95,29158.67,26.18,13.63,20.34,213.0,solar
23.31,12.0,17.96,39661.02,26324.52,34512.62,23.52,10.86,16.47,239.0,solar
23.26,13.57,18.54,39818.93,12318.53,31789.08,26.28,11.44,16.84,398.0,solar
21.84,1.86,11.28,46743.76,8112.26,25759.7,35.64,18.32,26.06,80.0,solar
24.32,16.14,19.6,40398.43,27363.42,34049.16,6.63,4.53,5.28,211.0,solar
21.17,2.29,11.36,42106.13,9423.12,25296.93,34.22,19.09,25.13,35.0,solar
21.68,2.14,11.89,49798.6,10116.31,28200.37,36.47,18.35,26.48,37.0,solar
21.09,1.82,11.54,42731.02,7994.1,26055.88,35.27,18.71,25.69,-2.0,solar
28.45,8.71,19.08,46766.08,25998.56,37130.15,24.22,16.43,19.78,71.0,solar
21.83,1.85,11.65,48644.17,8192.65,26875.51,37.57,20.6,27.73,67.0,solar
27.82,7.01,17.66,46800.0,20950.64,34365.24,21.67,13.93,17.07,273.0,solar
20.32,1.54,10.42,42269.72,8546.76,24159.93,32.33,18.32,24.41,46.0,solar
24.04,12.22,19.6,40565.68,9117.33,33431.99,34.32,15.25,20.84,464.0,solar
23.06,13.01,18.65,38633.06,15764.01,34560.55,29.08,15.8,20.57,220.0,solar
20.76,1.84,10.86,44570.26,8684.33,24432.28,31.4,17.46,23.47,142.0,solar
22.15,2.13,11.68,42568.38,9270.93,26265.08,32.49,15.51,23.63,48.0,solar
26.53,7.22,17.34,48093.68,24529.67,36665.42,17.87,10.4,15.56,62.0,solar
20.58,1.62,10.97,43157.65,8280.25,25431.76,39.59,18.88,27.25,14.0,solar
22.18,1.97,11.61,44391.73,8948.95,26059.18,41.86,22.14,29.95,94.0,solar
28.47,9.1,19.49,47227.75,25271.93,37152.48,12.69,5.79,9.26,697.0,solar
26.64,7.06,17.43,47785.23,24271.24,36464.55,20.57,11.5,16.87,65.0,solar
23.83,12.42,18.64,41423.84,13172.94,32780.26,19.89,13.1,16.26,164.0,solar
24.73,15.99,20.1,41287.62,27166.17,35408.65,28.55,11.65,17.56,133.0,solar
21.31,1.98,11.44,45829.86,7912.39,25944.11,33.61,17.32,24.86,60.0,solar
21.22,1.86,11.13,47526.15,6937.33,25221.71,33.03,19.8,25.15,211.0,solar
27.24,9.18,18.76,47452.4,24977.26,37053.98,22.3,11.07,15.46,141.0,solar
21.77,2.32,11.94,45746.09,10121.36,26639.36,42.24,23.65,30.91,145.0,solar
27.85,8.14,18.52,48127.8,25852.03,36964.94,20.04,10.69,16.31,747.0,solar
24.92,15.64,20.03,41548.48,26274.77,35039.22,14.3,8.51,11.25,246.0,solar
20.66,1.73,10.79,45097.94,8054.21,24540.97,33.66,18.32,25.2,72.0,solar
28.29,7.78,18.09,46857.69,22489.4,35258.82,19.77,13.36,15.71,205.0,solar
24.32,16.65,19.89,41498.51,28743.92,36112.67,19.39,6.58,12.59,15.0,solar
24.82,9.64,18.27,42194.85,8846.84,32552.13,29.78,11.77,16.66,20.0,solar
22.99,2.1,11.81,48665.43,9535.48,27474.19,34.24,16.38,25.04,60.0,solar
18.09,1.03,9.64,43698.32,6728.15,23709.41,31.59,17.63,25.3,315.0,solar
20.22,1.52,10.58,42406.25,6957.38,24680.12,35.17,15.79,24.78,34.0,solar
20.66,1.66,11.12,42850.22,8257.05,25826.11,35.77,21.57,26.93,0.0,solar
27.22,7.59,17.8,45536.94,23431.38,34816.94,32.17,17.51,22.14,84.0,solar
20.23,1.65,10.65,42127.95,7633.96,24379.39,34.14,18.66,25.33,121.0,solar
28.27,7.16,17.88,46863.72,21691.96,34490.86,22.31,12.22,16.61,418.0,solar
21.02,1.64,10.46,44975.7,7127.45,23833.15,31.98,15.0,22.42,80.0,solar
22.03,1.95,12.01,50042.74,9719.59,27945.7,37.03,18.78,27.23,38.0,solar
29.07,7.34,18.6,47705.58,19034.7,35861.33,15.27,6.48,9.98,1084.0,solar
22.6,7.08,17.08,40173.45,0.0,29893.81,8.8,5.46,7.35,165.0,solar
23.83,10.27,18.42,41207.34,7271.22,32756.61,20.69,13.23,17.25,53.0,solar
21.48,2.1,11.52,47898.13,8890.28,25599.42,38.67,21.25,28.09,310.0,solar
25.12,7.52,15.53,46269.32,19610.68,29345.49,26.72,16.46,22.43,6.0,solar
23.02,3.86,14.31,46348.18,18687.06,33576.71,17.73,10.09,13.97,673.0,solar
25.64,14.01,20.19,41460.1,16906.11,34199.76,32.34,17.3,20.88,583.0,solar
21.35,2.27,11.78,44368.26,9522.68,26463.25,35.43,19.74,26.33,240.0,solar
22.42,10.14,17.82,38351.67,6012.85,31223.79,21.12,9.15,14.74,139.0,solar
26.54,5.22,15.96,49073.07,17622.17,33780.87,21.97,14.2,17.77,23.0,solar
21.6,2.28,11.93,45742.8,10916.81,27724.99,35.24,17.65,25.72,14.0,solar
23.7,11.0,18.46,41214.37,6141.5,32108.54,22.83,14.14,19.26,125.0,solar
24.99,13.94,19.77,40900.07,14970.48,33890.67,29.98,16.08,19.69,273.0,solar
22.19,10.26,17.84,38504.62,7363.06,31639.25,22.01,9.37,15.28,149.0,solar
21.04,1.78,10.95,45676.5,7935.11,24775.96,35.13,18.04,26.17,125.0,solar
20.31,1.62,10.75,42648.4,8058.06,24558.5,34.58,16.92,25.17,12.0,solar
23.12,11.41,17.63,40708.07,20652.38,34240.47,17.76,9.18,13.96,197.0,solar
20.58,1.99,10.99,44826.84,8582.95,24552.47,35.05,19.27,25.97,91.0,solar
21.33,1.93,11.71,44770.84,7948.42,26932.83,35.72,18.25,25.99,23.0,solar
25.81,4.52,16.3,47969.3,19193.25,35518.71,12.48,6.26,8.42,1802.0,solar
23.22,4.39,14.13,46999.19,17478.86,31492.21,14.5,8.96,11.27,160.0,solar
21.69,2.34,11.97,44321.5,9712.68,26755.16,36.04,20.77,26.85,210.0,solar
25.08,16.42,19.74,42693.77,28172.44,35960.18,13.67,6.08,10.09,34.0,solar
22.41,2.2,11.92,48581.94,9446.09,27077.0,33.36,18.6,24.62,9.0,solar
21.78,1.87,11.56,45015.23,7738.71,25724.24,36.22,18.23,26.44,88.0,solar
22.75,12.75,18.13,39385.59,25887.34,33975.14,19.93,10.8,15.5,192.0,solar
21.35,2.23,11.74,42671.19,10609.26,26718.86,34.7,17.57,25.35,36.0,solar
21.93,2.04,11.62,46526.24,8416.19,26115.78,36.25,20.65,26.79,144.0,solar
19.89,1.71,10.79,40213.68,7676.54,24669.11,35.79,16.03,25.44,29.0,solar
24.0,5.22,14.5,46969.47,20349.26,32153.58,8.33,5.21,6.8,326.0,solar
23.45,12.12,18.63,41725.14,7050.75,32425.78,17.96,12.11,14.94,221.0,solar
21.07,2.24,11.63,41449.8,9213.42,25928.77,35.38,19.59,26.11,86.0,solar
27.12,6.65,17.59,48354.24,22279.21,36733.06,24.75,16.32,21.28,77.0,solar
27.55,8.8,18.75,47951.35,25379.94,37122.44,21.52,11.89,15.62,640.0,solar
20.59,1.69,11.32,45920.6,7951.36,26165.65,36.01,20.66,26.21,5.0,solar
21.44,1.95,11.71,44752.98,8058.8,26020.98,36.98,18.41,26.86,38.0,solar
27.37,8.33,18.87,48191.59,25360.22,37427.34,19.33,8.27,13.39,266.0,solar
22.05,1.76,11.13,47080.08,8299.61,25752.95,36.49,17.88,25.95,12.0,solar
21.96,2.02,11.6,44470.58,9014.92,25905.78,36.42,21.5,26.91,93.0,solar
27.25,7.6,17.83,45540.17,23882.71,34998.21,28.91,16.7,20.8,26.0,solar
23.2,6.05,17.33,40466.34,0.0,30627.91,10.32,6.4,8.34,65.0,solar
28.45,8.71,19.08,46766.08,25998.56,37130.15,24.22,16.43,19.78,77.0,solar
25.1,4.45,14.75,48083.31,15242.21,31983.24,16.63,9.43,13.51,5.0,solar
23.73,7.56,15.19,45295.05,18698.12,28539.31,19.28,9.61,15.8,69.0,solar
20.26,1.55,10.53,41593.07,6874.16,24023.68,35.9,19.58,26.79,194.0,solar
27.95,8.75,18.78,46800.0,25669.72,36565.76,22.55,13.35,16.01,99.0,solar
31.98,8.63,20.18,47005.38,22525.99,36639.52,22.48,13.14,16.93,306.0,solar
21.44,1.95,11.71,44752.98,8058.8,26020.98,36.98,18.41,26.86,112.0,solar
20.21,1.89,11.14,39714.24,7979.22,25360.39,35.11,16.81,25.58,60.0,solar
24.04,14.85,18.64,41069.63,16260.16,32337.67,22.01,10.65,15.4,6.0,solar
16.42,1.24,9.16,33059.93,6666.02,21546.91,29.76,18.85,24.24,35.0,solar
21.35,2.27,11.78,44368.26,9522.68,26463.25,35.43,19.74,26.33,259.0,solar
27.22,3.93,16.24,49670.85,12954.69,33941.09,26.97,13.25,21.09,202.0,solar
21.34,1.81,11.04,46335.26,8436.43,25680.14,36.11,18.72,26.78,131.0,solar
22.26,2.21,11.85,47872.62,9307.76,26843.01,32.92,19.03,24.47,108.0,solar
24.79,18.0,20.35,41713.22,30964.88,36257.4,28.38,8.7,16.57,18.0,solar
27.52,8.48,18.73,48352.22,25519.15,37214.17,13.07,9.02,10.95,222.0,solar
24.28,11.55,18.26,40696.82,8135.32,31976.49,18.32,11.17,14.94,23.0,solar
24.16,13.85,19.64,39814.14,14371.42,33340.19,27.9,14.84,18.76,365.0,solar
28.23,13.26,21.19,43892.3,33051.36,37976.51,23.74,15.0,19.77,1164.0,solar
24.49,14.16,19.4,40709.54,17574.0,33583.75,30.21,14.76,20.06,302.0,solar
27.76,7.9,19.03,48467.02,20880.16,37496.19,15.61,8.8,12.58,578.0,solar
25.49,9.71,18.29,44538.29,26466.07,36189.83,23.68,12.81,17.51,310.0,solar
24.59,15.19,19.43,42873.48,28775.19,35844.12,22.98,6.83,15.47,67.0,solar
23.56,11.62,18.22,40769.4,11640.37,32235.97,19.32,11.27,16.2,7.0,solar
21.7,1.94,11.6,43293.27,8260.41,25803.44,35.67,15.38,25.85,87.0,solar
23.59,7.47,17.98,40352.96,2590.67,31886.85,24.12,13.25,17.94,481.0,solar
21.94,2.46,12.17,46824.39,10780.9,28118.69,34.84,20.52,26.63,94.0,solar
23.6,1.95,12.57,48130.79,5983.97,27197.64,30.62,16.98,23.21,149.0,solar
23.13,2.68,12.69,48271.4,12381.62,28511.57,38.37,20.89,28.33,127.0,solar
21.62,2.24,11.92,41884.26,10121.96,26581.4,35.11,17.66,25.33,21.0,solar
24.74,15.96,20.24,42537.04,30396.61,36346.63,20.11,6.2,12.13,24.0,solar
28.32,7.92,18.84,48746.61,23768.94,37519.23,11.08,6.44,8.92,268.0,solar
20.85,1.9,11.16,44101.14,7309.65,25352.66,31.26,15.49,23.28,26.0,solar
21.6,2.05,11.71,44580.36,9174.83,27323.74,36.62,17.52,26.7,101.0,solar
27.44,8.56,18.88,45591.36,25858.97,36927.22,44.23,18.57,27.0,29.0,solar
26.84,14.86,21.22,42293.8,34295.61,37776.97,17.32,10.41,13.59,1217.0,solar
22.57,12.45,18.13,39256.75,16841.73,34253.4,19.06,11.04,14.67,313.0,solar
25.11,4.57,14.89,48067.66,15383.74,32025.9,15.32,8.8,12.76,8.0,solar
23.34,10.42,18.28,40257.71,7814.69,32247.7,26.11,11.32,15.64,342.0,solar
21.41,2.06,11.65,47430.55,9053.98,26810.27,33.31,16.08,24.47,20.0,solar
24.49,14.16,19.4,40709.54,17574.0,33583.75,30.21,14.76,20.06,302.0,solar
23.12,10.83,18.4,39966.18,9352.66,32561.99,28.63,11.85,16.9,337.0,solar
20.32,6.56,13.9,34074.06,21862.34,28036.17,29.55,17.45,22.68,6.0,solar
21.4,2.21,11.51,46776.11,9650.51,26411.67,40.69,22.29,28.89,75.0,solar
22.43,2.36,12.5,46800.0,10526.54,28903.5,37.05,16.91,26.73,41.0,solar
23.83,10.27,18.42,41207.34,7271.22,32756.61,20.69,13.23,17.25,50.0,solar
21.2,2.06,11.62,47045.72,8182.37,25988.18,33.17,18.46,24.45,51.0,solar
28.22,6.73,17.82,46800.0,19836.89,34540.77,22.03,13.14,16.57,229.0,solar
25.89,4.62,15.59,49067.36,16981.61,33448.13,19.76,13.22,16.74,126.0,solar
21.45,2.2,11.81,43300.13,10429.93,27032.57,33.59,16.41,24.43,19.0,solar
26.37,6.23,16.73,47589.41,21075.66,34799.89,12.55,7.56,9.18,227.0,solar
23.03,7.82,15.57,44956.67,16649.95,29326.43,26.11,14.59,21.21,1.0,solar
27.68,13.13,21.47,45545.51,32762.57,39390.17,31.65,12.25,17.92,261.0,solar
19.88,1.94,10.76,39350.37,8248.08,23304.1,35.83,20.87,27.03,43.0,solar
23.84,10.58,18.53,41274.21,6940.22,32741.33,23.17,11.59,17.78,57.0,solar
21.3,1.78,11.0,46321.11,8258.91,25369.76,36.32,18.72,26.91,150.0,solar
28.01,8.2,18.53,46800.0,23833.25,35931.19,24.09,14.53,18.18,169.0,solar
22.83,12.4,18.6,39355.03,11493.47,32152.83,30.92,16.66,19.81,649.0,solar
25.14,12.75,19.35,42420.19,14817.86,34697.68,31.34,17.64,23.11,84.0,solar
28.45,7.34,18.46,47038.14,20232.08,35203.85,23.38,12.96,18.04,640.0,solar
20.42,1.51,10.56,43403.5,7481.23,24020.08,33.8,16.4,24.45,95.0,solar
28.77,8.19,18.5,46945.0,22256.98,35215.3,24.74,15.28,17.74,518.0,solar
28.33,9.49,19.72,47548.76,25837.6,37656.54,17.29,8.94,12.18,1093.0,solar
21.29,1.93,11.72,47894.56,8230.15,26954.73,36.91,19.45,26.89,42.0,solar
27.2,6.63,17.63,48400.5,22183.94,36627.65,24.43,14.88,20.59,49.0,solar
22.86,2.31,12.53,48560.06,10744.92,28687.07,37.85,19.32,27.11,17.0,solar
23.28,8.79,14.93,45995.99,25028.56,30316.28,17.23,7.07,12.74,193.0,solar
21.0,1.94,11.31,44862.0,7703.42,25586.88,34.52,17.22,25.59,93.0,solar
24.49,15.05,19.98,41150.86,27685.62,35548.48,20.63,11.81,15.61,89.0,solar
23.27,11.32,17.95,41748.56,9074.25,30127.29,15.25,7.83,12.24,86.0,solar
22.89,2.32,12.17,48097.18,10259.43,27706.0,34.42,19.8,25.51,15.0,solar
23.26,11.46,18.2,39684.46,9444.26,33971.61,26.52,13.39,19.28,177.0,solar
27.33,7.6,17.58,44533.59,23744.8,34431.69,24.2,17.32,20.18,119.0,solar
28.42,8.6,18.93,47044.28,26180.64,37061.04,34.36,16.18,22.34,75.0,solar
27.52,9.31,19.05,47304.5,26612.0,37568.42,17.67,10.08,13.22,518.0,solar
27.86,7.96,18.08,46026.95,23724.06,35278.76,21.25,14.91,17.7,109.0,solar
21.72,9.51,15.62,42252.49,23002.94,30849.78,18.35,7.26,13.58,110.0,solar
23.89,10.71,18.63,42097.02,10603.49,32916.77,28.62,17.18,20.04,650.0,solar
25.91,14.23,19.95,41457.43,19259.14,33841.45,27.87,11.51,16.55,833.0,solar
28.11,8.18,18.69,46722.88,23321.35,35853.83,21.08,11.69,15.56,228.0,solar
21.74,1.79,11.11,43065.9,7698.26,25145.39,36.66,19.23,26.75,80.0,solar
25.53,5.83,16.1,45922.65,20844.1,33805.45,21.88,14.45,17.1,414.0,solar
28.46,7.92,18.46,47930.76,22677.39,35341.51,25.41,17.91,20.81,800.0,solar
27.46,6.97,17.62,48275.5,21090.85,35865.01,25.72,13.27,19.36,347.0,solar
28.12,8.17,18.36,46783.38,23623.54,35299.86,21.3,11.34,14.38,119.0,solar
23.27,11.26,18.29,39660.71,9958.38,33955.99,27.01,13.73,19.42,216.0,solar
21.2,1.95,11.37,45004.68,7699.69,25644.16,32.9,17.6,24.62,45.0,solar
22.89,2.13,11.84,50050.6,9100.32,27208.66,34.7,17.3,25.63,68.0,solar
22.94,12.17,18.5,38500.95,17194.57,34591.52,28.35,13.95,19.37,216.0,solar
23.8,10.8,18.53,41234.74,7664.64,32715.82,22.97,12.58,18.07,63.0,solar
28.72,14.12,21.97,44697.43,33003.13,38835.26,25.69,16.93,20.65,1106.0,solar
24.32,4.29,14.52,47203.45,16570.61,32271.77,14.51,10.06,12.03,2.0,solar
27.62,8.54,18.9,48151.43,25596.06,37758.96,21.56,9.87,15.59,72.0,solar
23.09,2.26,12.09,49523.56,9063.62,27323.55,36.43,21.63,27.46,243.0,solar
20.91,1.73,11.12,45481.12,8195.27,25392.3,35.55,20.71,26.1,14.0,solar
28.78,7.6,18.59,48487.66,23040.41,36886.57,22.84,12.86,17.57,1102.0,solar
24.61,9.02,18.52,42178.77,2184.95,32989.58,25.43,13.55,18.1,183.0,solar
25.35,5.89,15.82,43314.58,17648.1,31654.79,20.36,11.21,16.35,195.0,solar
28.45,8.19,18.52,46148.96,24403.52,35780.4,24.45,16.07,20.03,275.0,solar
23.9,12.92,18.8,39863.3,16032.27,34728.82,31.67,15.19,20.28,167.0,solar
21.18,1.94,11.53,40895.24,7654.7,24942.35,32.86,14.35,23.97,84.0,solar
22.54,13.06,18.54,39248.67,11488.89,32115.35,32.29,14.29,19.48,574.0,solar
22.53,2.31,12.39,46720.94,10517.98,28323.94,39.55,20.01,28.31,31.0,solar
24.39,2.42,12.96,49972.38,10519.16,28897.0,40.74,21.85,29.72,18.0,solar
21.72,1.94,11.35,48519.48,7644.66,26116.76,34.16,19.32,25.19,12.0,solar
23.63,10.88,18.29,40881.47,8684.46,32240.14,21.9,12.72,17.22,29.0,solar
21.07,1.8,11.48,46692.63,8166.25,26994.78,35.46,18.88,26.01,34.0,solar
20.64,1.6,10.89,41301.41,8041.61,24705.21,39.9,19.08,27.78,11.0,solar
22.46,11.86,18.14,38602.83,14299.07,34209.65,22.21,12.93,16.62,337.0,solar
21.2,2.24,11.71,43562.98,9213.42,26090.82,35.38,20.19,26.21,65.0,solar
22.13,1.76,11.22,45796.34,8127.69,25411.88,37.77,19.48,26.89,38.0,solar
20.96,2.29,11.56,46162.57,9299.66,25723.14,37.78,21.23,27.46,118.0,solar
25.09,3.18,14.99,48407.73,9220.66,31803.23,28.82,17.64,22.0,-24.0,solar
22.98,11.62,18.46,40098.14,13318.52,32450.89,28.36,16.08,19.1,586.0,solar
21.99,2.25,11.87,49685.65,9165.71,27038.57,35.36,20.57,26.26,75.0,solar
19.03,1.31,10.21,36934.14,7681.38,23185.2,37.36,19.76,27.48,48.0,solar
28.54,7.62,18.67,48604.91,23207.14,37155.46,17.04,10.2,12.97,716.0,solar
27.33,7.6,17.58,44533.59,23744.8,34431.69,24.2,17.32,20.18,84.0,solar
28.26,7.18,17.87,46805.43,21078.71,34339.99,21.29,11.73,15.68,401.0,solar
23.08,13.14,18.75,41700.82,11366.18,32870.44,20.73,12.81,16.44,125.0,solar
27.22,3.93,16.24,49670.85,12954.69,33941.09,26.97,13.25,21.09,202.0,solar
24.76,13.45,19.63,40163.89,24604.1,34067.33,22.18,14.07,16.97,52.0,solar
23.3,11.47,17.75,40855.59,23969.75,34677.92,17.75,9.58,14.19,211.0,solar
27.95,13.32,21.6,45778.66,33139.3,39669.75,21.43,11.47,15.12,89.0,solar
27.37,8.33,18.87,48191.59,25360.22,37427.34,19.33,8.27,13.39,268.0,solar
26.62,7.13,17.38,48303.59,24617.98,36768.21,18.46,10.79,15.67,4.0,solar
22.97,13.7,18.61,39197.53,13441.59,32594.51,27.17,13.01,17.6,477.0,solar
24.53,15.39,19.93,41229.28,26539.62,35066.37,26.22,11.69,16.93,135.0,solar
29.12,7.26,18.64,47647.51,18494.87,35847.2,17.34,7.7,12.16,1141.0,solar
25.53,2.94,15.24,47733.32,8338.38,31113.79,32.14,20.33,24.98,97.0,solar
23.2,6.07,17.39,40416.01,62.66,30283.53,12.28,6.76,9.22,70.0,solar
27.13,6.76,17.67,48404.2,22400.05,36715.32,23.36,12.16,19.38,18.0,solar
25.88,4.84,15.55,49104.34,18190.11,33745.45,20.32,13.43,17.39,72.0,solar
24.75,15.15,20.14,41106.04,27794.02,34863.29,30.46,12.52,18.48,110.0,solar
27.82,6.83,17.13,48403.89,21645.48,35351.32,10.17,6.3,7.73,671.0,solar
20.88,1.81,10.68,44582.57,8592.25,23868.45,32.11,18.19,23.81,98.0,solar
22.53,7.13,14.42,39178.37,19146.79,28338.92,14.97,7.84,11.54,74.0,solar
21.1,1.63,10.78,44261.1,7278.11,24659.01,36.88,18.34,26.42,64.0,solar
22.63,12.58,17.83,38965.62,21340.69,34122.71,19.38,10.08,14.76,318.0,solar
27.12,3.91,16.16,49516.22,13006.83,33613.21,28.0,14.13,21.55,136.0,solar
22.05,2.1,11.73,44212.2,9456.66,26544.21,38.82,21.44,28.74,32.0,solar
23.9,13.67,19.06,41402.31,17467.63,33995.65,32.66,14.23,19.77,466.0,solar
22.84,7.42,17.79,39286.18,2103.59,31626.74,23.46,12.18,15.5,224.0,solar
28.72,12.25,20.97,46652.24,30372.17,37787.55,16.37,10.76,13.84,1084.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,304.0,solar
23.79,9.84,18.25,41179.46,5688.08,32065.51,20.23,12.35,16.47,86.0,solar
23.19,11.64,17.81,40459.18,22586.69,34547.94,17.77,9.75,14.39,214.0,solar
28.41,6.61,18.67,47126.09,16379.65,36009.25,22.18,11.25,15.66,966.0,solar
21.44,1.95,11.45,47126.07,7913.63,26257.97,33.68,15.25,24.62,98.0,solar
21.33,1.92,11.29,46199.12,8493.88,25839.77,35.0,19.71,25.62,55.0,solar
22.93,11.96,18.44,38583.03,15159.2,34418.04,27.55,14.58,19.32,185.0,solar
21.5,2.31,11.7,42016.28,10051.04,26040.42,38.22,21.72,27.95,164.0,solar
20.98,1.89,11.02,44624.11,8835.85,24792.59,33.9,17.4,25.15,124.0,solar
24.4,4.33,15.07,46905.15,14115.18,32519.87,12.35,6.93,9.43,600.0,solar
21.1,1.63,10.78,44261.1,7278.11,24659.01,36.88,18.34,26.42,134.0,solar
23.8,13.86,18.44,40744.08,13908.54,31999.37,18.77,11.18,15.21,3.0,solar
23.05,11.39,17.55,40833.51,22717.16,34349.23,17.83,9.35,14.06,202.0,solar
28.77,13.57,21.71,44314.58,32363.99,38600.22,31.82,18.58,23.82,1512.0,solar
20.1,1.89,11.28,39815.99,7297.53,25838.22,34.91,18.25,25.58,3.0,solar
23.86,7.18,16.08,44069.41,23917.36,34162.71,9.95,5.19,7.49,1831.0,solar
